day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.682680890333437;1.0206017511378498;3.3482497861305447;3.3482497861305447
62;3.6130455058425084;1.3119645622227538;3.515662275437072;4.0178997433566535
63;3.201108499953371;0.787348206949305;3.3482497861305447;3.3482497861305447
64;3.7242033291811536;0.9327217434126989;4.0178997433566535;4.185312232663181
65;3.320035516927991;0.7746256033241755;2.8460123182109633;3.0134248075174903
66;3.539078042089711;0.8194520515693124;3.3482497861305447;3.515662275437072
67;3.516793098119836;0.8846579038628064;3.0134248075174903;3.515662275437072
68;3.313454493963637;0.9748191246267375;2.176362360984854;2.3437748502913816
69;3.486572758619202;1.313723511957309;3.1808372968240177;3.1808372968240177
70;3.4497400997007492;0.9305434118393795;2.176362360984854;2.5111873395979085
71;3.1765048305825165;1.080849170520626;3.0134248075174903;3.515662275437072
72;3.2810042216807274;0.8124519144469344;1.8415373823717998;2.0089498716783267
73;3.2890628984525576;1.0600548251901094;2.5111873395979085;2.678599828904436
74;3.4170408668365506;1.2201404119050143;2.3437748502913816;3.1808372968240177
75;3.5130478728638534;0.8213700185292794;3.3482497861305447;3.6830747647435995
76;3.446973380504706;1.4026423926807003;3.1808372968240177;3.3482497861305447
77;3.1161207219943363;0.6130229146766826;2.8460123182109633;0.0
78;3.1264992454902982;0.8367935705853772;3.1808372968240177;0.0
79;3.251458292396573;0.8942009805915314;3.0134248075174903;0.0
80;3.142837985500469;0.7280283910106322;3.0134248075174903;0.0
81;3.0761127183589085;0.7618027320008957;0.0;0.0
82;3.428951578769109;0.863466704935717;0.0;0.0
83;3.1659430934782176;0.7630228746681254;0.0;0.0
84;3.200884259520274;1.1020772361531332;0.0;0.0
85;3.096163465126436;1.2403224593395537;0.0;0.0
86;3.295955359572097;0.8988814540210884;0.0;0.0
87;2.852900716822073;0.7973012499065824;0.0;0.0
88;2.9484699424415233;0.6736848285186011;0.0;0.0
89;3.3153249176051554;0.7063607612353721;0.0;0.0
90;3.23428747170041;0.9045119280008593;0.0;0.0
