day;mean;standard_deviation;dematerialized_deaths;total_deaths
61;3.0162891239438405;0.952715870544415;2.317931323558102;2.511092267187944
62;2.738137261504848;0.9660552470344261;2.1247703799282602;2.511092267187944
63;2.6017585549225104;0.6867628014015311;2.511092267187944;2.8974141544476275
64;2.949295807946496;0.9322222338752911;1.5452875490387346;1.9316094362984182
65;2.858600396134343;0.8056943296478775;2.7042532108177855;2.7042532108177855
66;2.8433635579662746;0.5939240740141496;2.7042532108177855;2.8974141544476275
67;2.993131164842851;1.5784109034788638;2.1247703799282602;2.511092267187944
68;2.8763059167083793;1.3797764510198818;2.7042532108177855;3.090575098077469
69;2.47124767675235;0.833925703105169;3.4768969853371527;3.670057928966995
70;2.8078821250364974;1.276912080604924;1.3521266054088927;1.7384484926685764
71;2.3702573236937967;0.7053544323341375;2.7042532108177855;2.8974141544476275
72;2.776604022424906;1.2283379237792993;1.5452875490387346;1.7384484926685764
73;2.87475282841161;1.1327846478965615;3.090575098077469;3.283736041707311
74;2.6430687349319273;0.9667667320370611;1.158965661779051;1.3521266054088927
75;2.7127680039789923;0.9889601858080443;1.9316094362984182;2.1247703799282602
76;2.4616619687661627;0.9349157556397536;2.1247703799282602;2.1247703799282602
77;2.688347379179491;0.8177833602031046;3.090575098077469;0.0
78;2.7106450994319378;1.0146464440241953;2.317931323558102;0.0
79;2.904597853197217;1.2198138948953148;2.511092267187944;0.0
80;2.556655785996501;1.034994448972416;2.1247703799282602;0.0
81;2.5441491930154245;0.6887634266211451;0.0;0.0
82;2.7225188654256045;0.7802284222402815;0.0;0.0
83;2.520853610669664;1.1813155558102175;0.0;0.0
84;2.8670089006982495;1.4849661385998334;0.0;0.0
85;2.9110599865408178;1.2934389451759867;0.0;0.0
86;2.653031568890672;0.7918266320378492;0.0;0.0
87;2.7921631016324735;1.464390300679951;0.0;0.0
88;2.4936553223547535;0.780676138009297;0.0;0.0
89;2.811196704011595;1.116219918356831;0.0;0.0
90;2.507466938008004;0.8727085866015691;0.0;0.0
